station_id,day_of_week,time_interval,predicted_level
KRMA,Wednesday,02:00-03:00,
KRMA,Wednesday,03:00-04:00,
KRMA,Wednesday,04:00-05:00,
KRMA,Wednesday,05:00-06:00,
KRMA,Wednesday,06:00-07:00,
KRMA,Wednesday,07:00-08:00,
KRMA,Wednesday,08:00-09:00,
KRMA,Wednesday,09:00-10:00,
KRMA,Wednesday,10:00-11:00,
KRMA,Wednesday,11:00-12:00,
KRMA,Wednesday,12:00-13:00,
KRMA,Wednesday,13:00-14:00,
KRMA,Wednesday,14:00-15:00,
KRMA,Wednesday,15:00-16:00,
KRMA,Wednesday,16:00-17:00,
KRMA,Wednesday,17:00-18:00,
KRMA,Wednesday,18:00-19:00,
KRMA,Wednesday,19:00-20:00,
KRMA,Wednesday,20:00-21:00,
KRMA,Wednesday,21:00-22:00,
KRMA,Wednesday,22:00-23:00,
KRMA,Wednesday,23:00-00:00,
KRMA,Thursday,00:00-01:00,
KRMA,Thursday,01:00-02:00,
KRMA,Thursday,02:00-03:00,
KRMA,Thursday,03:00-04:00,
KRMA,Thursday,04:00-05:00,
KRMA,Thursday,05:00-06:00,
KRMA,Thursday,06:00-07:00,
KRMA,Thursday,07:00-08:00,
KRMA,Thursday,08:00-09:00,
KRMA,Thursday,09:00-10:00,
KRMA,Thursday,10:00-11:00,
KRMA,Thursday,11:00-12:00,
KRMA,Thursday,12:00-13:00,
KRMA,Thursday,13:00-14:00,
KRMA,Thursday,14:00-15:00,
KRMA,Thursday,15:00-16:00,
KRMA,Thursday,16:00-17:00,
KRMA,Thursday,17:00-18:00,
KRMA,Thursday,18:00-19:00,
KRMA,Thursday,19:00-20:00,
KRMA,Thursday,20:00-21:00,
KRMA,Thursday,21:00-22:00,
KRMA,Thursday,22:00-23:00,
KRMA,Thursday,23:00-00:00,
KRMA,Friday,00:00-01:00,
KRMA,Friday,01:00-02:00,
KRMA,Friday,02:00-03:00,
KRMA,Friday,03:00-04:00,
KRMA,Friday,04:00-05:00,
KRMA,Friday,05:00-06:00,
KRMA,Friday,06:00-07:00,
KRMA,Friday,07:00-08:00,
KRMA,Friday,08:00-09:00,
KRMA,Friday,09:00-10:00,
KRMA,Friday,10:00-11:00,
KRMA,Friday,11:00-12:00,
KRMA,Friday,12:00-13:00,
KRMA,Friday,13:00-14:00,
KRMA,Friday,14:00-15:00,
KRMA,Friday,15:00-16:00,
KRMA,Friday,16:00-17:00,
KRMA,Friday,17:00-18:00,
KRMA,Friday,18:00-19:00,
KRMA,Friday,19:00-20:00,
KRMA,Friday,20:00-21:00,
KRMA,Friday,21:00-22:00,
KRMA,Friday,22:00-23:00,
KRMA,Friday,23:00-00:00,
KRMA,Saturday,00:00-01:00,
KRMA,Saturday,01:00-02:00,
KRMA,Saturday,02:00-03:00,
KRMA,Saturday,03:00-04:00,
KRMA,Saturday,04:00-05:00,
KRMA,Saturday,05:00-06:00,
KRMA,Saturday,06:00-07:00,
KRMA,Saturday,07:00-08:00,
KRMA,Saturday,08:00-09:00,
KRMA,Saturday,09:00-10:00,
KRMA,Saturday,10:00-11:00,
KRMA,Saturday,11:00-12:00,
KRMA,Saturday,12:00-13:00,
KRMA,Saturday,13:00-14:00,
KRMA,Saturday,14:00-15:00,
KRMA,Saturday,15:00-16:00,
KRMA,Saturday,16:00-17:00,
KRMA,Saturday,17:00-18:00,
KRMA,Saturday,18:00-19:00,
KRMA,Saturday,19:00-20:00,
KRMA,Saturday,20:00-21:00,
KRMA,Saturday,21:00-22:00,
KRMA,Saturday,22:00-23:00,
KRMA,Saturday,23:00-00:00,
KRMA,Sunday,00:00-01:00,
KRMA,Sunday,01:00-02:00,
KRMA,Sunday,02:00-03:00,
KRMA,Sunday,03:00-04:00,
KRMA,Sunday,04:00-05:00,
KRMA,Sunday,05:00-06:00,
KRMA,Sunday,06:00-07:00,
KRMA,Sunday,07:00-08:00,
KRMA,Sunday,08:00-09:00,
KRMA,Sunday,09:00-10:00,
KRMA,Sunday,10:00-11:00,
KRMA,Sunday,11:00-12:00,
KRMA,Sunday,12:00-13:00,
KRMA,Sunday,13:00-14:00,
KRMA,Sunday,14:00-15:00,
KRMA,Sunday,15:00-16:00,
KRMA,Sunday,16:00-17:00,
KRMA,Sunday,17:00-18:00,
KRMA,Sunday,18:00-19:00,
KRMA,Sunday,19:00-20:00,
KRMA,Sunday,20:00-21:00,
KRMA,Sunday,21:00-22:00,
KRMA,Sunday,22:00-23:00,
KRMA,Sunday,23:00-00:00,
KRMA,Monday,00:00-01:00,
KRMA,Monday,01:00-02:00,
KRMA,Monday,02:00-03:00,
KRMA,Monday,03:00-04:00,
KRMA,Monday,04:00-05:00,
KRMA,Monday,05:00-06:00,
KRMA,Monday,06:00-07:00,
KRMA,Monday,07:00-08:00,
KRMA,Monday,08:00-09:00,
KRMA,Monday,09:00-10:00,
KRMA,Monday,10:00-11:00,
KRMA,Monday,11:00-12:00,
KRMA,Monday,12:00-13:00,
KRMA,Monday,13:00-14:00,
KRMA,Monday,14:00-15:00,
KRMA,Monday,15:00-16:00,
KRMA,Monday,16:00-17:00,
KRMA,Monday,17:00-18:00,
KRMA,Monday,18:00-19:00,
KRMA,Monday,19:00-20:00,
KRMA,Monday,20:00-21:00,
KRMA,Monday,21:00-22:00,
KRMA,Monday,22:00-23:00,
KRMA,Monday,23:00-00:00,
JTPM,Tuesday,00:00-01:00,
JTPM,Tuesday,01:00-02:00,
JTPM,Tuesday,02:00-03:00,
JTPM,Tuesday,03:00-04:00,1.0
JTPM,Tuesday,04:00-05:00,1.0
JTPM,Tuesday,05:00-06:00,1.0
JTPM,Tuesday,06:00-07:00,2.0
JTPM,Tuesday,07:00-08:00,2.0
JTPM,Tuesday,08:00-09:00,3.0
JTPM,Tuesday,09:00-10:00,3.0
JTPM,Tuesday,10:00-11:00,3.0
JTPM,Tuesday,11:00-12:00,3.0
JTPM,Tuesday,12:00-13:00,3.0
JTPM,Tuesday,13:00-14:00,2.0
JTPM,Tuesday,14:00-15:00,2.0
JTPM,Tuesday,15:00-16:00,2.0
JTPM,Tuesday,16:00-17:00,2.0
JTPM,Tuesday,17:00-18:00,2.0
JTPM,Tuesday,18:00-19:00,1.0
JTPM,Tuesday,19:00-20:00,1.0
JTPM,Tuesday,20:00-21:00,1.0
JTPM,Tuesday,21:00-22:00,1.0
JTPM,Tuesday,22:00-23:00,1.0
JTPM,Tuesday,23:00-00:00,1.0
JTPM,Wednesday,00:00-01:00,2.0
JTPM,Wednesday,01:00-02:00,2.0
JTPM,Wednesday,02:00-03:00,2.0
JTPM,Wednesday,03:00-04:00,2.0
JTPM,Wednesday,04:00-05:00,2.0
JTPM,Wednesday,05:00-06:00,2.0
JTPM,Wednesday,06:00-07:00,2.0
JTPM,Wednesday,07:00-08:00,2.0
JTPM,Wednesday,08:00-09:00,2.0
JTPM,Wednesday,09:00-10:00,2.0
JTPM,Wednesday,10:00-11:00,2.0
JTPM,Wednesday,11:00-12:00,2.0
JTPM,Wednesday,12:00-13:00,2.0
JTPM,Wednesday,13:00-14:00,2.0
JTPM,Wednesday,14:00-15:00,2.0
JTPM,Wednesday,15:00-16:00,2.0
JTPM,Wednesday,16:00-17:00,2.0
JTPM,Wednesday,17:00-18:00,2.0
JTPM,Wednesday,18:00-19:00,2.0
JTPM,Wednesday,19:00-20:00,2.0
JTPM,Wednesday,20:00-21:00,2.0
JTPM,Wednesday,21:00-22:00,2.0
JTPM,Wednesday,22:00-23:00,2.0
JTPM,Wednesday,23:00-00:00,2.0
JTPM,Thursday,00:00-01:00,2.0
JTPM,Thursday,01:00-02:00,2.0
JTPM,Thursday,02:00-03:00,2.0
JTPM,Thursday,03:00-04:00,2.0
JTPM,Thursday,04:00-05:00,2.0
JTPM,Thursday,05:00-06:00,2.0
JTPM,Thursday,06:00-07:00,2.0
JTPM,Thursday,07:00-08:00,2.0
JTPM,Thursday,08:00-09:00,2.0
JTPM,Thursday,09:00-10:00,2.0
JTPM,Thursday,10:00-11:00,2.0
JTPM,Thursday,11:00-12:00,2.0
JTPM,Thursday,12:00-13:00,2.0
JTPM,Thursday,13:00-14:00,2.0
JTPM,Thursday,14:00-15:00,2.0
JTPM,Thursday,15:00-16:00,2.0
JTPM,Thursday,16:00-17:00,2.0
JTPM,Thursday,17:00-18:00,2.0
JTPM,Thursday,18:00-19:00,2.0
JTPM,Thursday,19:00-20:00,2.0
JTPM,Thursday,20:00-21:00,2.0
JTPM,Thursday,21:00-22:00,2.0
JTPM,Thursday,22:00-23:00,2.0
JTPM,Thursday,23:00-00:00,2.0
JTPM,Friday,00:00-01:00,2.0
JTPM,Friday,01:00-02:00,2.0
JTPM,Friday,02:00-03:00,2.0
JTPM,Friday,03:00-04:00,2.0
JTPM,Friday,04:00-05:00,2.0
JTPM,Friday,05:00-06:00,2.0
JTPM,Friday,06:00-07:00,2.0
JTPM,Friday,07:00-08:00,2.0
JTPM,Friday,08:00-09:00,2.0
JTPM,Friday,09:00-10:00,2.0
JTPM,Friday,10:00-11:00,2.0
JTPM,Friday,11:00-12:00,2.0
JTPM,Friday,12:00-13:00,2.0
JTPM,Friday,13:00-14:00,2.0
JTPM,Friday,14:00-15:00,2.0
JTPM,Friday,15:00-16:00,2.0
JTPM,Friday,16:00-17:00,2.0
JTPM,Friday,17:00-18:00,2.0
JTPM,Friday,18:00-19:00,2.0
JTPM,Friday,19:00-20:00,2.0
JTPM,Friday,20:00-21:00,2.0
JTPM,Friday,21:00-22:00,2.0
JTPM,Friday,22:00-23:00,2.0
JTPM,Friday,23:00-00:00,2.0
JTPM,Saturday,00:00-01:00,2.0
JTPM,Saturday,01:00-02:00,2.0
JTPM,Saturday,02:00-03:00,2.0
JTPM,Saturday,03:00-04:00,2.0
JTPM,Saturday,04:00-05:00,2.0
JTPM,Saturday,05:00-06:00,2.0
JTPM,Saturday,06:00-07:00,2.0
JTPM,Saturday,07:00-08:00,2.0
JTPM,Saturday,08:00-09:00,2.0
JTPM,Saturday,09:00-10:00,2.0
JTPM,Saturday,10:00-11:00,2.0
JTPM,Saturday,11:00-12:00,2.0
JTPM,Saturday,12:00-13:00,2.0
JTPM,Saturday,13:00-14:00,2.0
JTPM,Saturday,14:00-15:00,2.0
JTPM,Saturday,15:00-16:00,2.0
JTPM,Saturday,16:00-17:00,2.0
JTPM,Saturday,17:00-18:00,2.0
JTPM,Saturday,18:00-19:00,2.0
JTPM,Saturday,19:00-20:00,2.0
JTPM,Saturday,20:00-21:00,2.0
JTPM,Saturday,21:00-22:00,2.0
JTPM,Saturday,22:00-23:00,2.0
JTPM,Saturday,23:00-00:00,2.0
JTPM,Sunday,00:00-01:00,2.0
JTPM,Sunday,01:00-02:00,2.0
JTPM,Sunday,02:00-03:00,2.0
JTPM,Sunday,03:00-04:00,2.0
JTPM,Sunday,04:00-05:00,2.0
JTPM,Sunday,05:00-06:00,2.0
JTPM,Sunday,06:00-07:00,2.0
JTPM,Sunday,07:00-08:00,2.0
JTPM,Sunday,08:00-09:00,2.0
JTPM,Sunday,09:00-10:00,2.0
JTPM,Sunday,10:00-11:00,2.0
JTPM,Sunday,11:00-12:00,2.0
JTPM,Sunday,12:00-13:00,2.0
JTPM,Sunday,13:00-14:00,2.0
JTPM,Sunday,14:00-15:00,2.0
JTPM,Sunday,15:00-16:00,2.0
JTPM,Sunday,16:00-17:00,2.0
JTPM,Sunday,17:00-18:00,2.0
JTPM,Sunday,18:00-19:00,2.0
JTPM,Sunday,19:00-20:00,2.0
JTPM,Sunday,20:00-21:00,2.0
JTPM,Sunday,21:00-22:00,2.0
JTPM,Sunday,22:00-23:00,2.0
JTPM,Sunday,23:00-00:00,2.0
JTPM,Monday,00:00-01:00,2.0
JTPM,Monday,01:00-02:00,2.0
JTPM,Monday,02:00-03:00,2.0
JTPM,Monday,03:00-04:00,2.0
JTPM,Monday,04:00-05:00,2.0
JTPM,Monday,05:00-06:00,2.0
JTPM,Monday,06:00-07:00,2.0
JTPM,Monday,07:00-08:00,2.0
JTPM,Monday,08:00-09:00,2.0
JTPM,Monday,09:00-10:00,2.0
JTPM,Monday,10:00-11:00,2.0
JTPM,Monday,11:00-12:00,2.0
JTPM,Monday,12:00-13:00,2.0
JTPM,Monday,13:00-14:00,2.0
JTPM,Monday,14:00-15:00,2.0
JTPM,Monday,15:00-16:00,2.0
JTPM,Monday,16:00-17:00,2.0
JTPM,Monday,17:00-18:00,2.0
JTPM,Monday,18:00-19:00,2.0
JTPM,Monday,19:00-20:00,2.0
JTPM,Monday,20:00-21:00,2.0
JTPM,Monday,21:00-22:00,2.0
JTPM,Monday,22:00-23:00,2.0
JTPM,Monday,23:00-00:00,2.0
BYPH,Tuesday,00:00-01:00,
BYPH,Tuesday,01:00-02:00,
BYPH,Tuesday,02:00-03:00,
BYPH,Tuesday,03:00-04:00,
BYPH,Tuesday,04:00-05:00,
BYPH,Tuesday,05:00-06:00,
BYPH,Tuesday,06:00-07:00,
BYPH,Tuesday,07:00-08:00,
BYPH,Tuesday,08:00-09:00,
BYPH,Tuesday,09:00-10:00,
BYPH,Tuesday,10:00-11:00,
BYPH,Tuesday,11:00-12:00,
BYPH,Tuesday,12:00-13:00,
BYPH,Tuesday,13:00-14:00,
BYPH,Tuesday,14:00-15:00,
BYPH,Tuesday,15:00-16:00,
BYPH,Tuesday,16:00-17:00,
BYPH,Tuesday,17:00-18:00,
BYPH,Tuesday,18:00-19:00,
BYPH,Tuesday,19:00-20:00,
BYPH,Tuesday,20:00-21:00,
BYPH,Tuesday,21:00-22:00,
BYPH,Tuesday,22:00-23:00,
BYPH,Tuesday,23:00-00:00,
BYPH,Wednesday,00:00-01:00,
BYPH,Wednesday,01:00-02:00,
BYPH,Wednesday,02:00-03:00,
BYPH,Wednesday,03:00-04:00,
BYPH,Wednesday,04:00-05:00,
BYPH,Wednesday,05:00-06:00,
BYPH,Wednesday,06:00-07:00,
BYPH,Wednesday,07:00-08:00,
BYPH,Wednesday,08:00-09:00,
BYPH,Wednesday,09:00-10:00,
BYPH,Wednesday,10:00-11:00,
BYPH,Wednesday,11:00-12:00,
BYPH,Wednesday,12:00-13:00,
BYPH,Wednesday,13:00-14:00,
BYPH,Wednesday,14:00-15:00,
BYPH,Wednesday,15:00-16:00,
BYPH,Wednesday,16:00-17:00,
BYPH,Wednesday,17:00-18:00,
BYPH,Wednesday,18:00-19:00,
BYPH,Wednesday,19:00-20:00,
BYPH,Wednesday,20:00-21:00,
BYPH,Wednesday,21:00-22:00,
BYPH,Wednesday,22:00-23:00,
BYPH,Wednesday,23:00-00:00,
BYPH,Thursday,00:00-01:00,
BYPH,Thursday,01:00-02:00,
BYPH,Thursday,02:00-03:00,
BYPH,Thursday,03:00-04:00,
BYPH,Thursday,04:00-05:00,
BYPH,Thursday,05:00-06:00,
BYPH,Thursday,06:00-07:00,
BYPH,Thursday,07:00-08:00,
BYPH,Thursday,08:00-09:00,
BYPH,Thursday,09:00-10:00,
BYPH,Thursday,10:00-11:00,
BYPH,Thursday,11:00-12:00,
BYPH,Thursday,12:00-13:00,
BYPH,Thursday,13:00-14:00,
BYPH,Thursday,14:00-15:00,
BYPH,Thursday,15:00-16:00,
BYPH,Thursday,16:00-17:00,
BYPH,Thursday,17:00-18:00,
BYPH,Thursday,18:00-19:00,
BYPH,Thursday,19:00-20:00,
BYPH,Thursday,20:00-21:00,
BYPH,Thursday,21:00-22:00,
BYPH,Thursday,22:00-23:00,
BYPH,Thursday,23:00-00:00,
BYPH,Friday,00:00-01:00,
BYPH,Friday,01:00-02:00,
BYPH,Friday,02:00-03:00,
BYPH,Friday,03:00-04:00,
BYPH,Friday,04:00-05:00,
BYPH,Friday,05:00-06:00,
BYPH,Friday,06:00-07:00,
BYPH,Friday,07:00-08:00,
BYPH,Friday,08:00-09:00,
BYPH,Friday,09:00-10:00,
BYPH,Friday,10:00-11:00,
BYPH,Friday,11:00-12:00,
BYPH,Friday,12:00-13:00,
BYPH,Friday,13:00-14:00,
BYPH,Friday,14:00-15:00,
BYPH,Friday,15:00-16:00,
BYPH,Friday,16:00-17:00,
BYPH,Friday,17:00-18:00,
BYPH,Friday,18:00-19:00,
BYPH,Friday,19:00-20:00,
BYPH,Friday,20:00-21:00,
BYPH,Friday,21:00-22:00,
BYPH,Friday,22:00-23:00,
BYPH,Friday,23:00-00:00,
BYPH,Saturday,00:00-01:00,
BYPH,Saturday,01:00-02:00,
BYPH,Saturday,02:00-03:00,
BYPH,Saturday,03:00-04:00,
BYPH,Saturday,04:00-05:00,
BYPH,Saturday,05:00-06:00,
BYPH,Saturday,06:00-07:00,
BYPH,Saturday,07:00-08:00,
BYPH,Saturday,08:00-09:00,
BYPH,Saturday,09:00-10:00,
BYPH,Saturday,10:00-11:00,
BYPH,Saturday,11:00-12:00,
BYPH,Saturday,12:00-13:00,
BYPH,Saturday,13:00-14:00,
BYPH,Saturday,14:00-15:00,
BYPH,Saturday,15:00-16:00,
BYPH,Saturday,16:00-17:00,
BYPH,Saturday,17:00-18:00,
BYPH,Saturday,18:00-19:00,
BYPH,Saturday,19:00-20:00,
BYPH,Saturday,20:00-21:00,
BYPH,Saturday,21:00-22:00,
BYPH,Saturday,22:00-23:00,
BYPH,Saturday,23:00-00:00,
BYPH,Sunday,00:00-01:00,
BYPH,Sunday,01:00-02:00,
BYPH,Sunday,02:00-03:00,
BYPH,Sunday,03:00-04:00,
BYPH,Sunday,04:00-05:00,
BYPH,Sunday,05:00-06:00,
BYPH,Sunday,06:00-07:00,
BYPH,Sunday,07:00-08:00,
BYPH,Sunday,08:00-09:00,
BYPH,Sunday,09:00-10:00,
BYPH,Sunday,10:00-11:00,
BYPH,Sunday,11:00-12:00,
BYPH,Sunday,12:00-13:00,
BYPH,Sunday,13:00-14:00,
BYPH,Sunday,14:00-15:00,
BYPH,Sunday,15:00-16:00,
BYPH,Sunday,16:00-17:00,
BYPH,Sunday,17:00-18:00,
BYPH,Sunday,18:00-19:00,
BYPH,Sunday,19:00-20:00,
BYPH,Sunday,20:00-21:00,
BYPH,Sunday,21:00-22:00,
BYPH,Sunday,22:00-23:00,
BYPH,Sunday,23:00-00:00,
BYPH,Monday,00:00-01:00,
BYPH,Monday,01:00-02:00,
BYPH,Monday,02:00-03:00,
BYPH,Monday,03:00-04:00,
BYPH,Monday,04:00-05:00,
BYPH,Monday,05:00-06:00,
BYPH,Monday,06:00-07:00,
BYPH,Monday,07:00-08:00,
BYPH,Monday,08:00-09:00,
BYPH,Monday,09:00-10:00,
BYPH,Monday,10:00-11:00,
BYPH,Monday,11:00-12:00,
BYPH,Monday,12:00-13:00,
BYPH,Monday,13:00-14:00,
BYPH,Monday,14:00-15:00,
BYPH,Monday,15:00-16:00,
BYPH,Monday,16:00-17:00,
BYPH,Monday,17:00-18:00,
BYPH,Monday,18:00-19:00,
BYPH,Monday,19:00-20:00,
BYPH,Monday,20:00-21:00,
BYPH,Monday,21:00-22:00,
BYPH,Monday,22:00-23:00,
BYPH,Monday,23:00-00:00,
SVRD,Tuesday,00:00-01:00,1.0
SVRD,Tuesday,01:00-02:00,1.0
SVRD,Tuesday,02:00-03:00,1.0
SVRD,Tuesday,03:00-04:00,1.0
SVRD,Tuesday,04:00-05:00,1.0
SVRD,Tuesday,05:00-06:00,1.0
SVRD,Tuesday,06:00-07:00,1.0
SVRD,Tuesday,07:00-08:00,1.0
SVRD,Tuesday,08:00-09:00,1.0
SVRD,Tuesday,09:00-10:00,1.0
SVRD,Tuesday,10:00-11:00,1.0
SVRD,Tuesday,11:00-12:00,1.0
SVRD,Tuesday,12:00-13:00,1.0
SVRD,Tuesday,13:00-14:00,1.0
SVRD,Tuesday,14:00-15:00,1.0
SVRD,Tuesday,15:00-16:00,1.0
SVRD,Tuesday,16:00-17:00,1.0
SVRD,Tuesday,17:00-18:00,1.0
SVRD,Tuesday,18:00-19:00,1.0
SVRD,Tuesday,19:00-20:00,1.0
SVRD,Tuesday,20:00-21:00,1.0
SVRD,Tuesday,21:00-22:00,1.0
SVRD,Tuesday,22:00-23:00,1.0
SVRD,Tuesday,23:00-00:00,1.0
SVRD,Wednesday,00:00-01:00,1.0
SVRD,Wednesday,01:00-02:00,1.0
SVRD,Wednesday,02:00-03:00,1.0
SVRD,Wednesday,03:00-04:00,1.0
SVRD,Wednesday,04:00-05:00,1.0
SVRD,Wednesday,05:00-06:00,1.0
SVRD,Wednesday,06:00-07:00,1.0
SVRD,Wednesday,07:00-08:00,1.0
SVRD,Wednesday,08:00-09:00,1.0
SVRD,Wednesday,09:00-10:00,1.0
SVRD,Wednesday,10:00-11:00,1.0
SVRD,Wednesday,11:00-12:00,1.0
SVRD,Wednesday,12:00-13:00,1.0
SVRD,Wednesday,13:00-14:00,1.0
SVRD,Wednesday,14:00-15:00,1.0
SVRD,Wednesday,15:00-16:00,1.0
SVRD,Wednesday,16:00-17:00,1.0
SVRD,Wednesday,17:00-18:00,1.0
SVRD,Wednesday,18:00-19:00,1.0
SVRD,Wednesday,19:00-20:00,1.0
SVRD,Wednesday,20:00-21:00,1.0
SVRD,Wednesday,21:00-22:00,1.0
SVRD,Wednesday,22:00-23:00,1.0
SVRD,Wednesday,23:00-00:00,1.0
SVRD,Thursday,00:00-01:00,1.0
SVRD,Thursday,01:00-02:00,1.0
SVRD,Thursday,02:00-03:00,1.0
SVRD,Thursday,03:00-04:00,1.0
SVRD,Thursday,04:00-05:00,1.0
SVRD,Thursday,05:00-06:00,1.0
SVRD,Thursday,06:00-07:00,1.0
SVRD,Thursday,07:00-08:00,1.0
SVRD,Thursday,08:00-09:00,1.0
SVRD,Thursday,09:00-10:00,1.0
SVRD,Thursday,10:00-11:00,1.0
SVRD,Thursday,11:00-12:00,1.0
SVRD,Thursday,12:00-13:00,1.0
SVRD,Thursday,13:00-14:00,1.0
SVRD,Thursday,14:00-15:00,1.0
SVRD,Thursday,15:00-16:00,1.0
SVRD,Thursday,16:00-17:00,1.0
SVRD,Thursday,17:00-18:00,1.0
SVRD,Thursday,18:00-19:00,1.0
SVRD,Thursday,19:00-20:00,1.0
SVRD,Thursday,20:00-21:00,1.0
SVRD,Thursday,21:00-22:00,1.0
SVRD,Thursday,22:00-23:00,1.0
SVRD,Thursday,23:00-00:00,1.0
SVRD,Friday,00:00-01:00,1.0
SVRD,Friday,01:00-02:00,1.0
SVRD,Friday,02:00-03:00,1.0
SVRD,Friday,03:00-04:00,1.0
SVRD,Friday,04:00-05:00,1.0
SVRD,Friday,05:00-06:00,1.0
SVRD,Friday,06:00-07:00,1.0
SVRD,Friday,07:00-08:00,1.0
SVRD,Friday,08:00-09:00,1.0
SVRD,Friday,09:00-10:00,1.0
SVRD,Friday,10:00-11:00,1.0
SVRD,Friday,11:00-12:00,1.0
SVRD,Friday,12:00-13:00,1.0
SVRD,Friday,13:00-14:00,1.0
SVRD,Friday,14:00-15:00,1.0
SVRD,Friday,15:00-16:00,1.0
SVRD,Friday,16:00-17:00,1.0
SVRD,Friday,17:00-18:00,1.0
SVRD,Friday,18:00-19:00,1.0
SVRD,Friday,19:00-20:00,1.0
SVRD,Friday,20:00-21:00,1.0
SVRD,Friday,21:00-22:00,1.0
SVRD,Friday,22:00-23:00,1.0
SVRD,Friday,23:00-00:00,1.0
SVRD,Saturday,00:00-01:00,1.0
SVRD,Saturday,01:00-02:00,1.0
SVRD,Saturday,02:00-03:00,1.0
SVRD,Saturday,03:00-04:00,1.0
SVRD,Saturday,04:00-05:00,1.0
SVRD,Saturday,05:00-06:00,1.0
SVRD,Saturday,06:00-07:00,1.0
SVRD,Saturday,07:00-08:00,1.0
SVRD,Saturday,08:00-09:00,1.0
SVRD,Saturday,09:00-10:00,1.0
SVRD,Saturday,10:00-11:00,1.0
SVRD,Saturday,11:00-12:00,1.0
SVRD,Saturday,12:00-13:00,1.0
SVRD,Saturday,13:00-14:00,1.0
SVRD,Saturday,14:00-15:00,1.0
SVRD,Saturday,15:00-16:00,1.0
SVRD,Saturday,16:00-17:00,1.0
SVRD,Saturday,17:00-18:00,1.0
SVRD,Saturday,18:00-19:00,1.0
SVRD,Saturday,19:00-20:00,1.0
SVRD,Saturday,20:00-21:00,1.0
SVRD,Saturday,21:00-22:00,1.0
SVRD,Saturday,22:00-23:00,1.0
SVRD,Saturday,23:00-00:00,1.0
SVRD,Sunday,00:00-01:00,1.0
SVRD,Sunday,01:00-02:00,1.0
SVRD,Sunday,02:00-03:00,1.0
SVRD,Sunday,03:00-04:00,1.0
SVRD,Sunday,04:00-05:00,1.0
SVRD,Sunday,05:00-06:00,1.0
SVRD,Sunday,06:00-07:00,1.0
SVRD,Sunday,07:00-08:00,1.0
SVRD,Sunday,08:00-09:00,1.0
SVRD,Sunday,09:00-10:00,1.0
SVRD,Sunday,10:00-11:00,1.0
SVRD,Sunday,11:00-12:00,1.0
SVRD,Sunday,12:00-13:00,1.0
SVRD,Sunday,13:00-14:00,1.0
SVRD,Sunday,14:00-15:00,1.0
SVRD,Sunday,15:00-16:00,1.0
SVRD,Sunday,16:00-17:00,1.0
SVRD,Sunday,17:00-18:00,1.0
SVRD,Sunday,18:00-19:00,1.0
SVRD,Sunday,19:00-20:00,1.0
SVRD,Sunday,20:00-21:00,1.0
SVRD,Sunday,21:00-22:00,1.0
SVRD,Sunday,22:00-23:00,1.0
SVRD,Sunday,23:00-00:00,1.0
SVRD,Monday,00:00-01:00,1.0
SVRD,Monday,01:00-02:00,1.0
SVRD,Monday,02:00-03:00,1.0
SVRD,Monday,03:00-04:00,1.0
SVRD,Monday,04:00-05:00,1.0
SVRD,Monday,05:00-06:00,1.0
SVRD,Monday,06:00-07:00,1.0
SVRD,Monday,07:00-08:00,1.0
SVRD,Monday,08:00-09:00,1.0
SVRD,Monday,09:00-10:00,1.0
SVRD,Monday,10:00-11:00,1.0
SVRD,Monday,11:00-12:00,1.0
SVRD,Monday,12:00-13:00,1.0
SVRD,Monday,13:00-14:00,1.0
SVRD,Monday,14:00-15:00,1.0
SVRD,Monday,15:00-16:00,1.0
SVRD,Monday,16:00-17:00,1.0
SVRD,Monday,17:00-18:00,1.0
SVRD,Monday,18:00-19:00,1.0
SVRD,Monday,19:00-20:00,1.0
SVRD,Monday,20:00-21:00,1.0
SVRD,Monday,21:00-22:00,1.0
SVRD,Monday,22:00-23:00,1.0
SVRD,Monday,23:00-00:00,1.0
IDN,Tuesday,00:00-01:00,
IDN,Tuesday,01:00-02:00,
IDN,Tuesday,02:00-03:00,1.0
IDN,Tuesday,03:00-04:00,1.0
IDN,Tuesday,04:00-05:00,1.0
IDN,Tuesday,05:00-06:00,1.0
IDN,Tuesday,06:00-07:00,1.0
IDN,Tuesday,07:00-08:00,1.0
IDN,Tuesday,08:00-09:00,2.0
IDN,Tuesday,09:00-10:00,2.0
IDN,Tuesday,10:00-11:00,2.0
IDN,Tuesday,11:00-12:00,2.0
IDN,Tuesday,12:00-13:00,2.0
IDN,Tuesday,13:00-14:00,2.0
IDN,Tuesday,14:00-15:00,2.0
IDN,Tuesday,15:00-16:00,2.0
IDN,Tuesday,16:00-17:00,2.0
IDN,Tuesday,17:00-18:00,2.0
IDN,Tuesday,18:00-19:00,2.0
IDN,Tuesday,19:00-20:00,2.0
IDN,Tuesday,20:00-21:00,2.0
IDN,Tuesday,21:00-22:00,2.0
IDN,Tuesday,22:00-23:00,2.0
IDN,Tuesday,23:00-00:00,2.0
IDN,Wednesday,00:00-01:00,2.0
IDN,Wednesday,01:00-02:00,2.0
IDN,Wednesday,02:00-03:00,2.0
IDN,Wednesday,03:00-04:00,2.0
IDN,Wednesday,04:00-05:00,2.0
IDN,Wednesday,05:00-06:00,2.0
IDN,Wednesday,06:00-07:00,2.0
IDN,Wednesday,07:00-08:00,2.0
IDN,Wednesday,08:00-09:00,2.0
